koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_srad
FALSE POSITIVE,1,0,1,1,0.93373591,132.46,0.21,4.5169999999999995,35.1,0.57,1904.0,3116.05,10.8,6028.0,0.95
FALSE POSITIVE,0,0,1,1,0.93374911,132.4534,0.505,3.5039999999999996,57.8,0.66,1793.0,2442.7,8.4,5978.0,0.846
FALSE POSITIVE,1,0,0,0,312.61007,325.3776,0.601,14.85,439.0,2.01,258.0,1.05,11.9,5818.0,0.925
FALSE POSITIVE,1,0,0,0,429.60143,269.5261,0.025,18.11,1000.0,2.74,223.0,0.58,12.2,5587.0,0.877
FALSE POSITIVE,1,0,0,0,499.88159,319.3109,0.6709999999999999,13.39,184.0,2.61,338.0,3.07,12.4,6486.0,1.8119999999999998
FALSE POSITIVE,1,0,0,0,197.37704,306.7686,1.2770000000000001,18.71,226.0,84.37,815.0,104.45,15.1,10974.0,2.677
FALSE POSITIVE,1,0,0,0,203.8406,250.6264,0.04,9.33,227.0,2.41,385.0,5.21,8.6,5548.0,1.6159999999999999
FALSE POSITIVE,0,0,1,0,14.395425,140.977,0.39799999999999996,5.12,115.0,0.85,672.0,48.08,9.4,5715.0,0.782
FALSE POSITIVE,1,0,0,0,231.157554,346.94896,0.7490000000000001,8.488999999999999,846.0,37.37,789.0,91.65,17.4,5386.0,11.839
FALSE POSITIVE,1,0,0,0,495.06538,245.567,0.341,21.09,417.0,2.0,236.0,0.74,13.2,6075.0,0.9690000000000001
FALSE POSITIVE,1,0,0,0,595.78152,363.7685,0.16399999999999998,15.97,84.9,1.18,245.0,0.85,10.6,5618.0,1.288
FALSE POSITIVE,1,0,0,0,365.709623,183.4903,0.33799999999999997,13.552999999999999,1030.0,26.93,604.0,31.42,15.1,4787.0,8.522
FALSE POSITIVE,0,1,0,0,7.841066931,136.5883392,0.579,5.47901,342000.0,56.33,876.0,139.18,3314.7,5973.0,0.8290000000000001
FALSE POSITIVE,0,1,0,0,2.213964145,132.565776,0.634,6.7598,123000.0,57.06,1891.0,3030.64,951.4,6256.0,1.514
FALSE POSITIVE,1,0,0,1,0.566810701,131.80761,0.982,6.19,200.0,1.49,1921.0,3220.92,45.9,5593.0,0.752
FALSE POSITIVE,0,1,0,0,2.525386934,133.913493,0.934,3.71613,125000.0,67.24,1701.0,1982.55,1003.0,6826.0,1.2329999999999999
FALSE POSITIVE,0,1,0,0,1.587485742,132.13853799999998,0.259,7.7489,247000.0,41.52,1460.0,1070.86,996.8,5863.0,0.821
FALSE POSITIVE,1,0,1,1,0.50727675,131.77681,0.429,2.32,215.0,1.7,2449.0,8524.12,33.5,5970.0,1.143
FALSE POSITIVE,1,0,0,0,488.67352999999997,519.7805,0.43200000000000005,12.35,691.0,2.03,188.0,0.3,8.2,5218.0,0.772
FALSE POSITIVE,1,0,1,1,322.48381,189.1585,0.938,22.99,1020.0,3.5,259.0,1.06,27.0,5968.0,0.8809999999999999
FALSE POSITIVE,0,0,1,0,0.474811162,132.20477,0.44,1.169,205.0,1.28,2206.0,5603.32,17.4,5799.0,0.878
FALSE POSITIVE,0,1,1,0,0.664727127,131.63516,0.382,1.561,16.2,0.46,2343.0,7149.67,7.6,6143.0,1.1159999999999999
FALSE POSITIVE,0,0,0,1,1.33259003,132.0133,0.45399999999999996,3.9619999999999997,11.9,0.69,2909.0,16962.04,7.4,8133.0,1.935
FALSE POSITIVE,0,0,1,1,1.33250451,132.1018,0.295,4.143,27.4,0.62,1993.0,3726.12,11.6,6600.0,1.157
FALSE POSITIVE,1,0,0,0,333.486169,153.61501,0.214,3.199,639.0,19.3,557.0,22.68,14.0,4989.0,7.824
FALSE POSITIVE,0,0,0,1,2.17813954,132.02972,0.054000000000000006,2.063,28.6,1.0,2073.0,4372.75,9.7,6511.0,1.851
FALSE POSITIVE,1,0,0,0,321.02094,179.7137,0.295,7.51,593.0,1.96,232.0,0.69,8.5,5334.0,0.81
FALSE POSITIVE,1,0,0,0,424.62334500000003,218.25955,0.8190000000000001,9.666,5130.0,8.13,265.0,1.17,60.2,6339.0,1.0170000000000001
FALSE POSITIVE,1,0,0,0,145.750554,199.6247,0.017,13.999,386.0,15.34,748.0,74.07,17.0,5096.0,8.038
FALSE POSITIVE,0,1,1,1,1.28805834,131.9914,0.214,3.4189999999999996,92.6,1.08,1736.0,2142.23,28.1,5631.0,1.1320000000000001
FALSE POSITIVE,0,1,1,0,0.777663575,131.52537,0.204,1.1741,134.0,0.95,1816.0,2553.18,28.1,5769.0,0.812
CANDIDATE,0,0,0,0,3.84822189,131.9185,0.368,2.013,204.0,1.72,1283.0,641.53,17.6,5927.0,1.193
CONFIRMED,0,0,0,0,2.79590004,132.72971,0.638,2.056,384.0,1.66,1090.0,333.31,16.3,5244.0,0.81
CANDIDATE,0,0,0,0,3.375716723,134.21319,0.982,1.5436,176.0,2.34,1472.0,1111.66,20.2,6310.0,1.2819999999999998
FALSE POSITIVE,1,0,0,0,0.573762943,131.80193,0.13,2.1959999999999997,48.3,0.39,1538.0,1331.17,8.5,4891.0,0.5710000000000001
FALSE POSITIVE,0,1,0,0,1.072934147,132.29306599999998,1.0090000000000001,4.50475,96900.0,81.42,2523.0,9590.04,949.0,7031.0,1.5230000000000001
FALSE POSITIVE,0,0,1,1,2.61854596,133.9991,0.033,4.8660000000000005,19.7,1.18,2008.0,3846.53,8.1,5657.0,2.682
FALSE POSITIVE,0,0,1,0,13.66780903,134.6559996,0.212,2.7993,128.0,0.91,705.0,58.32,2.6,5796.0,0.807
CANDIDATE,0,0,0,0,254.336707,200.5875,0.728,8.585,398.0,13.97,586.0,27.88,11.3,5193.0,6.502000000000001
FALSE POSITIVE,1,0,0,1,1.1051238829999999,132.51976000000002,0.685,3.0010000000000003,66.7,0.83,1755.0,2235.64,20.7,5883.0,0.9590000000000001
FALSE POSITIVE,1,0,0,0,455.77076439999996,338.7923743,0.802,5.1149,341.0,5.34,419.0,7.28,11.6,6785.0,2.623
FALSE POSITIVE,1,0,0,0,212.76049500000002,254.4527,0.036000000000000004,3.7030000000000003,196.0,2.8,485.0,13.13,9.2,7021.0,1.976
FALSE POSITIVE,1,0,0,0,73.83685799999999,174.0088,0.8,19.722,231.0,25.09,1143.0,403.37,13.1,4769.0,14.706
FALSE POSITIVE,1,0,0,0,160.243128,162.4736,0.258,5.393,556.0,15.72,686.0,52.5,10.2,5128.0,6.775
FALSE POSITIVE,1,0,0,0,402.41511,512.3896,0.281,5.156000000000001,781.0,2.52,253.0,0.96,9.5,6251.0,0.889
FALSE POSITIVE,1,0,0,0,369.28177,233.4368,1.297,26.96,1020.0,34.25,250.0,0.93,13.0,5900.0,0.951
FALSE POSITIVE,1,0,0,0,462.46358899999996,583.10723,0.386,5.007,1020.0,8.92,355.0,3.78,13.2,5059.0,2.799
CANDIDATE,0,0,0,0,490.63940999999994,561.5837,0.015,16.5,269.0,7.67,412.0,6.84,9.6,5037.0,4.817
CANDIDATE,0,0,0,0,331.55459,237.2754,0.001,5.35,289.0,1.36,240.0,0.78,6.7,5762.0,0.8009999999999999
FALSE POSITIVE,0,1,0,0,0.939375593,132.016859,0.987,2.8424,101000.0,52.18,1936.0,3333.58,317.3,5826.0,0.978
FALSE POSITIVE,1,0,0,0,31.1911468,142.5078,0.019,7.002999999999999,228.0,9.36,1131.0,386.78,11.4,4785.0,6.443
FALSE POSITIVE,0,1,1,0,30.9587224,263.3166,0.765,4.4110000000000005,342.0,2.34,686.0,52.49,13.1,6525.0,1.161
FALSE POSITIVE,0,1,0,0,53.64708486,152.97204,0.43200000000000005,19.9499,219000.0,142.04,753.0,75.91,3272.4,5261.0,2.943
CANDIDATE,0,0,0,0,7.702172900000001,138.4181,0.509,3.987,74.6,0.85,888.0,147.24,9.5,5618.0,0.9690000000000001
FALSE POSITIVE,1,0,0,0,0.449249224,1472.522306,0.494,4.7565,419000.0,95.83,2941.0,17801.78,1194.9,6338.0,1.2990000000000002
FALSE POSITIVE,0,1,0,0,1.613014741,131.7482916,0.882,4.39594,152000.0,157.33,3145.0,23173.2,1096.1,7832.0,2.779
CONFIRMED,0,0,0,0,384.847556,314.97,0.059000000000000004,9.969,190.0,1.09,220.0,0.56,12.3,5579.0,0.7979999999999999
FALSE POSITIVE,0,1,0,0,1.549979213,132.675027,0.486,7.5945,371000.0,136.64,2141.0,4986.15,672.7,5408.0,2.0580000000000003
FALSE POSITIVE,0,0,1,0,125.288206,252.0979,0.066,3.695,242.0,1.5,363.0,4.1,9.4,5881.0,0.973
FALSE POSITIVE,0,1,0,0,533.47707,245.3651,0.418,23.71,211.0,2.6,315.0,2.33,15.3,6077.0,1.7590000000000001
FALSE POSITIVE,0,0,1,0,0.603086711,131.664075,1.251,1.0869,1240.0,36.0,2459.0,8675.9,170.0,6353.0,1.1340000000000001
CANDIDATE,0,0,0,0,494.48508499999997,527.7094099999999,0.017,3.905,385.0,5.03,379.0,4.88,13.9,6303.0,2.553
FALSE POSITIVE,1,0,0,1,0.93378068,132.4123,0.251,3.7060000000000004,72.7,0.63,1427.0,985.2,9.2,4938.0,0.753
FALSE POSITIVE,0,0,1,1,0.93374635,131.5163,0.096,3.074,34.3,0.63,1895.0,3029.67,7.3,5593.0,1.094
CANDIDATE,0,0,0,0,7.7529342,137.4877,0.449,5.072,72.1,0.93,1002.0,238.09,9.2,5975.0,1.072
CANDIDATE,0,0,0,0,384.37706000000003,309.20799999999997,0.9009999999999999,15.139000000000001,1200.0,50.93,676.0,49.27,22.6,4859.0,12.023
FALSE POSITIVE,1,0,0,0,372.086704,404.89901000000003,1.266,3.6860000000000004,2490.0,38.4,283.0,1.51,18.0,6289.0,1.093
FALSE POSITIVE,1,0,1,0,0.93372261,131.5423,0.534,3.052,31.2,0.59,1949.0,3430.76,8.2,5984.0,1.0170000000000001
FALSE POSITIVE,1,0,1,1,0.9438885,132.2865,0.649,2.592,35.8,1.45,3158.0,23572.82,8.3,6947.0,2.2969999999999997
FALSE POSITIVE,1,0,1,0,1.56859048,131.64081000000002,1.198,11.591,281.0,23.41,1693.0,1935.28,43.3,6248.0,1.002
CANDIDATE,0,0,0,0,8.98826122,138.83733,0.92,4.96,161.0,1.39,864.0,131.92,14.5,5984.0,0.9059999999999999
CONFIRMED,0,0,0,0,13.9093544,142.8769,0.132,6.765,86.8,1.33,928.0,175.14,15.6,6052.0,1.4240000000000002
CANDIDATE,0,0,0,0,21.1181653,133.59196,0.675,9.734,113.0,2.89,1110.0,359.11,26.3,6461.0,2.5660000000000003
CONFIRMED,0,0,0,0,46.82767725,136.74468000000002,0.39299999999999996,1.9033,1540.0,2.13,276.0,1.37,32.4,3879.0,0.537
CONFIRMED,0,0,0,0,7.203855862,170.285731,0.037000000000000005,2.5418,1770.0,2.25,509.0,15.87,101.1,3834.0,0.539
CONFIRMED,0,0,0,0,7.256962446,134.023923,0.6759999999999999,4.9402,463.0,3.53,1163.0,432.1,168.3,5858.0,1.5490000000000002
CANDIDATE,0,0,0,0,395.13138,162.7395,0.45,21.291,126.0,0.97,208.0,0.44,14.4,5060.0,0.8690000000000001
CANDIDATE,0,0,0,0,0.770658979,131.83206,0.444,1.401,83.5,0.68,1548.0,1348.87,11.7,5058.0,0.7390000000000001
CANDIDATE,0,0,0,0,4.631891400000001,133.7073,0.395,3.88,50.9,0.64,1060.0,297.79,9.2,5926.0,0.887
CANDIDATE,0,0,0,0,362.13187,369.541,0.397,5.59,849.0,2.23,208.0,0.45,8.2,5176.0,0.7659999999999999
FALSE POSITIVE,0,0,1,0,9.1447861,139.2816,0.742,5.422000000000001,269.0,1.63,843.0,119.61,14.9,5849.0,0.919
CANDIDATE,0,0,0,0,29.485639199999998,151.8669,0.10300000000000001,4.27,105.0,1.46,793.0,93.27,9.3,6870.0,1.4069999999999998
FALSE POSITIVE,0,1,1,1,0.7864839229999999,131.84261,1.139,7.035,233.0,21.66,2408.0,7999.91,104.2,6315.0,1.2819999999999998
CANDIDATE,0,0,0,0,3.65034525,133.63577,0.289,1.527,253.0,0.72,578.0,26.47,6.0,3704.0,0.45
CANDIDATE,0,0,0,0,43.9438891,144.143,0.523,5.26,155.0,1.12,505.0,15.41,9.7,6008.0,0.875
FALSE POSITIVE,0,0,1,1,40.244826,161.3679,0.022000000000000002,4.303,193.0,115.94,3302.0,28103.18,16.8,3674.0,89.87799999999999
FALSE POSITIVE,1,0,0,0,135.428746,168.5064,0.498,7.394,381.0,1.83,343.0,3.29,7.9,5849.0,0.919
FALSE POSITIVE,1,0,0,0,380.03902999999997,387.6494,0.555,18.5,789.0,2.36,219.0,0.55,13.2,5477.0,0.818
FALSE POSITIVE,1,0,0,0,380.294204,355.6712,0.519,12.350999999999999,731.0,2.27,229.0,0.65,15.0,5518.0,0.8220000000000001
FALSE POSITIVE,1,0,0,0,315.81065,172.543,0.094,23.66,542.0,1.82,212.0,0.47,11.6,4875.0,0.81
FALSE POSITIVE,1,0,0,0,16.9341628,145.9902,0.662,3.94,208.0,1.71,798.0,95.78,7.2,6321.0,1.125
FALSE POSITIVE,1,0,0,0,527.68601,176.6176,0.011000000000000001,4.817,602.0,2.0,203.0,0.4,6.8,5657.0,0.8240000000000001
FALSE POSITIVE,1,0,0,0,267.911652,160.2278,0.016,4.124,695.0,2.38,257.0,1.03,7.7,5291.0,0.9259999999999999
CANDIDATE,0,0,0,0,309.191789,326.2209,0.155,11.392000000000001,123.0,1.96,383.0,5.08,10.5,6299.0,1.754
FALSE POSITIVE,1,0,0,0,99.299502,138.7153,0.526,3.6310000000000002,409.0,5.4,682.0,51.2,6.6,6832.0,2.5780000000000003
FALSE POSITIVE,0,0,1,0,371.47786,341.9634,0.128,12.3,265.0,1.2,203.0,0.4,8.6,5162.0,0.754
CANDIDATE,0,0,0,0,400.11482,316.2642,0.066,12.37,113.0,0.95,226.0,0.62,6.7,5547.0,0.9109999999999999
FALSE POSITIVE,1,0,0,0,0.5108044970000001,131.88057,0.81,2.539,42.7,1.58,3622.0,40925.32,15.4,6596.0,2.176
FALSE POSITIVE,0,1,0,0,4.00770453,134.8009815,0.835,5.50884,169000.0,92.08,1699.0,1969.22,1753.5,7162.0,1.631
FALSE POSITIVE,0,1,0,0,20.84991961,137.55883469999998,13.715,13.7687,313000.0,2912.48,1099.0,345.25,1614.7,7355.0,1.984
CANDIDATE,0,0,0,0,16.2347636,139.9705,0.046,4.2,116.0,1.28,852.0,124.25,10.7,6478.0,1.188
FALSE POSITIVE,0,1,0,0,4.254417651,133.8376474,1.165,6.554360000000001,295000.0,133.79,1360.0,806.64,2074.5,6292.0,1.235
FALSE POSITIVE,0,0,1,1,0.790049989,132.11148,0.185,2.7939999999999996,70.8,0.67,1724.0,2082.67,12.3,5427.0,0.8079999999999999
CANDIDATE,0,0,0,0,8.507351199999999,135.8115,0.223,2.266,210.0,1.38,891.0,148.86,8.9,5914.0,0.955
FALSE POSITIVE,1,0,0,0,406.45737,230.8834,0.428,9.554,284.0,1.96,278.0,1.42,12.7,6217.0,1.141
FALSE POSITIVE,0,0,1,0,3.06026014,132.762,0.675,2.545,59.9,0.83,1284.0,642.06,10.1,5878.0,1.01
FALSE POSITIVE,1,0,0,0,3.54828691,131.83563,0.036000000000000004,3.281,70.9,1.69,1795.0,2458.09,9.9,6573.0,1.9869999999999999
FALSE POSITIVE,0,1,1,0,363.448167,411.19336,1.2590000000000001,6.013,2120.0,37.03,285.0,1.56,19.4,6289.0,1.093
CANDIDATE,0,0,0,0,0.719741,131.898,0.275,2.628,32.2,0.57,2074.0,4398.76,6.5,6014.0,0.993
FALSE POSITIVE,1,0,0,0,6.0962602,134.9875,0.787,10.4,30.4,0.62,1048.0,284.96,10.0,6108.0,1.03
CANDIDATE,0,0,0,0,8.2766028,131.7601,0.638,4.834,73.1,2.48,1623.0,1639.28,10.0,6787.0,2.753
FALSE POSITIVE,1,0,0,0,234.52444500000001,346.4227,0.741,3.9,876.0,2.33,226.0,0.62,6.8,4987.0,0.727
CANDIDATE,0,0,0,0,302.34971,418.9534,0.46799999999999997,4.978,622.0,1.98,208.0,0.44,8.0,4829.0,0.794
CANDIDATE,0,0,0,0,43.9088053,169.335,0.272,6.265,298.0,7.33,885.0,144.75,13.7,5216.0,4.303
CANDIDATE,0,0,0,0,5.61357653,131.81669,0.11900000000000001,2.905,162.0,1.41,1165.0,435.61,15.2,6398.0,1.101
FALSE POSITIVE,0,1,0,0,20.99757968,132.05688999999998,0.27699999999999997,2.454,1130.0,2.97,582.0,27.2,44.7,5211.0,0.895
CONFIRMED,0,0,0,0,44.430405900000004,143.5462,0.025,10.306,239.0,2.61,680.0,50.42,50.5,5951.0,1.693
CANDIDATE,0,0,0,0,17.157235999999997,133.68951,0.23800000000000002,11.284,110.0,1.55,844.0,119.87,23.6,5676.0,1.4869999999999999
CONFIRMED,0,1,0,0,92.7495777,173.27975,0.019,5.506,1110.0,1.87,240.0,0.78,18.0,4141.0,0.5820000000000001
FALSE POSITIVE,1,0,0,0,29.365720399999997,135.07289,0.9540000000000001,8.7303,74900.0,51.33,685.0,51.92,808.9,6167.0,1.195
FALSE POSITIVE,1,0,1,0,1.035329922,132.3319,1.2429999999999999,3.8022,993.0,105.66,3654.0,42120.85,178.0,7030.0,3.512
FALSE POSITIVE,0,0,1,1,3.04463691,132.4477,0.322,6.656000000000001,47.0,0.68,1321.0,721.48,10.4,6181.0,0.98
CANDIDATE,0,0,0,0,377.67241,221.09799999999998,0.107,15.82,515.0,1.37,187.0,0.29,10.2,5031.0,0.615
CANDIDATE,0,0,0,0,242.0367,181.74599999999998,0.568,11.01,333.0,2.11,323.0,2.57,8.9,6086.0,1.1159999999999999
FALSE POSITIVE,0,0,0,1,7.508817999999999,138.655,0.025,6.5,70.1,1.02,1107.0,354.74,7.4,6293.0,1.213
FALSE POSITIVE,1,0,0,0,383.93732400000005,299.28884,0.011000000000000001,2.884,628.0,7.9,389.0,5.43,10.8,5216.0,3.207
CANDIDATE,0,0,0,0,10.7781558,134.7939,0.009000000000000001,3.005,121.0,1.24,942.0,186.22,7.9,6386.0,1.123
FALSE POSITIVE,0,0,1,0,0.6196182179999999,131.7585541,0.389,1.2517,50.3,3.34,3818.0,50197.86,4.4,5180.0,4.717
FALSE POSITIVE,0,0,1,0,4.17363793,134.20036000000002,0.597,2.738,49.7,2.52,2197.0,5511.8,10.5,6619.0,3.41
FALSE POSITIVE,1,0,0,0,244.58323,159.3552,0.483,12.822000000000001,408.0,2.33,328.0,2.72,7.1,6321.0,1.125
FALSE POSITIVE,1,0,0,0,185.83013,295.002,0.037000000000000005,10.14,72.6,1.01,370.0,4.42,8.1,6137.0,1.187
FALSE POSITIVE,1,0,0,0,363.346158,175.9438,0.29,4.9110000000000005,896.0,22.36,537.0,19.65,10.7,4994.0,7.619
FALSE POSITIVE,1,0,0,0,303.91225,277.1238,0.504,15.37,480.0,1.97,242.0,0.81,12.4,5412.0,0.887
FALSE POSITIVE,1,0,0,0,536.52197,379.6146,0.14,4.458,294.0,3.0,273.0,1.31,9.7,5335.0,1.794
FALSE POSITIVE,1,0,0,0,539.214259,439.5039,0.001,3.464,301.0,2.04,265.0,1.17,7.8,6469.0,1.171
FALSE POSITIVE,1,0,0,0,343.56446,203.9865,0.433,18.94,180.0,1.8,298.0,1.87,8.4,5770.0,1.3259999999999998
CANDIDATE,0,0,0,0,9.4609418,138.7888,0.161,4.888,47.5,0.54,767.0,81.83,7.9,5485.0,0.7879999999999999
FALSE POSITIVE,1,0,0,0,54.432903,154.9178,0.099,3.554,308.0,1.41,404.0,6.29,7.7,5119.0,0.8270000000000001
CANDIDATE,0,0,0,0,402.27493,369.6734,0.6679999999999999,15.67,295.0,1.73,262.0,1.11,11.1,6299.0,0.95
FALSE POSITIVE,1,0,0,0,235.20612999999997,291.0893,0.297,6.989,642.0,1.71,230.0,0.66,6.8,5205.0,0.679
FALSE POSITIVE,0,1,0,0,1.7213137790000002,132.5318957,0.315,3.54768,535000.0,83.69,1627.0,1658.35,742.8,5960.0,1.073
FALSE POSITIVE,0,1,0,0,2.0151524640000003,132.1127635,0.308,8.179969999999999,562000.0,132.05,2107.0,4657.05,4129.6,6988.0,1.649
FALSE POSITIVE,0,1,0,0,14.44312745,139.39031740000001,0.98,8.335980000000001,41700.0,92.28,1182.0,462.07,2186.0,5757.0,2.736
FALSE POSITIVE,0,1,0,0,3.79654367,133.2353,1.081,11.4071,70800.0,159.34,2577.0,10412.56,283.7,8117.0,3.07
CANDIDATE,0,0,0,0,1.58487898,132.69772,0.41700000000000004,1.791,42.9,0.37,943.0,187.91,9.3,4201.0,0.5660000000000001
FALSE POSITIVE,0,0,1,1,0.805267592,132.09128,0.08199999999999999,0.887,147.0,1.35,2165.0,5216.79,9.8,6268.0,1.1
FALSE POSITIVE,1,0,1,1,3.7228679,134.635,0.8,9.557,52.1,0.74,1182.0,461.27,9.8,6046.0,0.927
FALSE POSITIVE,1,0,0,0,0.56678228,131.8571,0.153,4.725,147.0,0.88,1661.0,1814.33,15.1,4796.0,0.7490000000000001
FALSE POSITIVE,0,0,1,1,1.71024931,131.6423,0.508,2.833,98.6,1.2,1766.0,2298.2,9.4,6418.0,1.171
CANDIDATE,0,0,0,0,5.3360574,132.605,0.006,3.877,54.7,1.52,1667.0,1823.9,7.0,6742.0,2.032
FALSE POSITIVE,1,0,0,0,309.933134,141.9846,0.73,7.165,176.0,1.8,319.0,2.43,8.3,6299.0,1.262
FALSE POSITIVE,0,1,1,1,0.505322676,131.542732,1.036,5.2727,77300.0,46.59,2275.0,6291.87,384.6,5941.0,0.924
FALSE POSITIVE,1,0,0,0,375.17737,260.4516,0.405,20.52,1230.0,3.64,264.0,1.15,13.7,6089.0,1.024
FALSE POSITIVE,0,0,1,0,1.65746034,131.6967,0.193,4.572,22.9,0.54,1663.0,1808.13,9.1,5860.0,1.13
FALSE POSITIVE,1,0,0,0,381.85852,458.81300000000005,0.024,16.121,363.0,8.3,453.0,9.93,16.0,4959.0,4.486000000000001
FALSE POSITIVE,1,0,0,0,47.4314857,174.6547,0.013999999999999999,4.511,173.0,8.83,1029.0,265.1,10.3,5166.0,6.891
FALSE POSITIVE,1,0,0,0,508.04103,361.7222,0.47600000000000003,5.398,372.0,1.89,217.0,0.53,9.9,5672.0,0.965
CANDIDATE,0,0,0,0,0.840594032,131.74104,0.018000000000000002,1.4040000000000001,49.8,0.62,1780.0,2368.31,11.6,5440.0,0.885
CANDIDATE,0,0,0,0,8.16733851,136.20356,0.8009999999999999,3.3369999999999997,105.0,1.03,865.0,132.43,14.8,5808.0,0.902
CANDIDATE,0,0,0,0,6.46004728,135.96778999999998,0.828,1.979,394.0,1.8,883.0,144.06,17.0,5704.0,0.804
CANDIDATE,0,0,0,0,7.095639500000001,135.0007,0.06,3.465,108.0,1.2,989.0,225.73,10.5,5480.0,1.1740000000000002
CONFIRMED,0,0,0,0,5.53609368,131.88286000000002,0.7909999999999999,2.2942,1220.0,2.2,566.0,24.23,22.6,3891.0,0.564
FALSE POSITIVE,0,0,1,0,20.004714,139.0639,0.18,2.952,116.0,0.89,577.0,26.19,6.7,5299.0,0.848
CANDIDATE,0,0,0,0,22.6432436,153.44607,0.136,0.8059999999999999,550.0,2.12,624.0,35.77,8.2,5880.0,0.8909999999999999
FALSE POSITIVE,1,0,0,0,350.65157999999997,208.7904,0.004,7.976,248.0,1.31,243.0,0.83,8.2,5882.0,0.833
FALSE POSITIVE,0,0,1,0,4.18587282,132.41733,0.078,1.9980000000000002,99.4,0.89,1057.0,295.17,9.3,5455.0,0.909
CANDIDATE,0,0,0,0,275.5603,237.0977,0.018000000000000002,15.09,89.4,2.33,437.0,8.6,11.5,5989.0,2.467
FALSE POSITIVE,0,0,1,1,2.1781426130000003,132.03328,0.46799999999999997,0.9059999999999999,173.0,1.22,1452.0,1050.06,16.1,6290.0,0.898
CANDIDATE,0,0,0,0,379.67276,445.9701,0.302,9.662,254.0,1.33,247.0,0.88,7.9,6156.0,0.8240000000000001
FALSE POSITIVE,1,0,0,0,391.420272,470.44300999999996,0.797,3.84,237.0,1.61,256.0,1.01,10.3,6032.0,0.9490000000000001
CANDIDATE,0,0,0,0,278.38935,299.53700000000003,0.12,10.43,263.0,6.81,464.0,10.93,11.2,4951.0,4.342
FALSE POSITIVE,1,0,0,0,185.243906,177.2769,0.726,3.2760000000000002,384.0,2.38,354.0,3.7,7.9,6218.0,1.131
CANDIDATE,0,0,0,0,7.868712299999999,133.2612,0.748,3.739,89.1,1.73,1323.0,722.44,9.1,6738.0,1.692
CANDIDATE,0,0,0,0,9.9105786,135.9226,0.813,5.945,99.5,1.19,922.0,170.47,9.2,6214.0,1.0759999999999998
FALSE POSITIVE,1,0,0,0,261.68436299999996,247.3986,0.037000000000000005,3.892,817.0,1.46,175.0,0.22,8.3,4393.0,0.526
FALSE POSITIVE,0,1,1,0,0.808106001,131.69026000000002,1.2690000000000001,3.9174,7680.0,39.59,1978.0,3631.91,73.3,6014.0,0.958
FALSE POSITIVE,1,0,0,0,391.33068,186.7266,0.508,12.37,277.0,1.68,274.0,1.33,10.3,6428.0,0.977
FALSE POSITIVE,1,0,0,0,320.5679455,279.62475689999997,0.331,15.3614,899.0,2.43,234.0,0.71,7.5,5546.0,0.81
FALSE POSITIVE,1,0,0,0,116.02574399999999,206.39348,0.017,3.5389999999999997,1360.0,37.99,893.0,150.02,18.5,4575.0,10.788
FALSE POSITIVE,1,0,0,0,85.9770426,159.3127,0.042,1.919,1060.0,1.46,202.0,0.4,8.0,3710.0,0.452
FALSE POSITIVE,0,1,0,0,370.94353,261.1772,1.294,16.64,1070.0,27.77,228.0,0.64,14.6,5755.0,0.7759999999999999
CANDIDATE,0,0,0,0,280.55544,308.0323,0.031,12.757,401.0,2.17,308.0,2.13,9.3,6292.0,1.078
FALSE POSITIVE,1,0,0,0,30.626192699999997,157.94613,0.386,1.107,163.0,1.55,655.0,43.61,6.6,5860.0,1.197
FALSE POSITIVE,1,0,0,0,364.42189,303.9267,1.276,38.14,2500.0,36.37,264.0,1.14,28.5,6047.0,1.002
FALSE POSITIVE,1,0,0,0,269.331027,232.6164,0.679,4.891,516.0,2.54,304.0,2.02,7.9,6129.0,1.055
FALSE POSITIVE,1,0,0,0,0.646523404,131.6881,0.494,3.917,25.2,0.85,3163.0,23676.16,14.2,7257.0,1.631
FALSE POSITIVE,0,1,0,0,0.855763492,132.351325,0.917,3.64361,132000.0,72.82,2464.0,8674.28,598.4,6679.0,1.3259999999999998
FALSE POSITIVE,1,0,0,0,8.429438192000001,132.2922535,0.428,3.94306,456000.0,49.49,582.0,27.16,3072.5,4268.0,0.68
FALSE POSITIVE,0,1,1,1,1.33258375,132.0362,0.746,4.081,60.9,0.84,1727.0,2096.92,16.4,6108.0,0.997
CANDIDATE,0,0,0,0,14.1011023,133.4744,0.071,4.513,108.0,1.26,904.0,157.56,8.1,6534.0,1.199
CANDIDATE,0,0,0,0,433.22046100000006,271.04277,0.17800000000000002,2.725,725.0,2.07,203.0,0.4,9.5,5232.0,0.777
FALSE POSITIVE,1,0,0,1,1.99492332,133.4406,0.772,5.898,77.7,0.94,1451.0,1044.18,11.1,5957.0,0.971
CANDIDATE,0,0,0,0,5.44085762,134.29408,0.735,2.119,138.0,0.97,892.0,149.44,9.3,5519.0,0.762
FALSE POSITIVE,1,0,1,0,0.887691177,132.36711,0.419,1.6440000000000001,37.3,1.53,2709.0,12704.16,20.8,5500.0,2.491
FALSE POSITIVE,0,1,0,1,0.566793534,131.8368,0.06,4.7139999999999995,92.4,122.64,14667.0,10947554.55,40.4,3420.0,138.056
